"","country","year","sucide_rate"
"914","Antigua and Barbuda",2014,0
"915","Antigua and Barbuda",2014,0
"916","Antigua and Barbuda",2014,0
"917","Argentina",2014,27.16
"918","Argentina",2014,21.13
"919","Argentina",2014,16.2
"920","Argentina",2014,13.72
"921","Argentina",2014,12.73
"922","Argentina",2014,6.02
"923","Argentina",2014,3.77
"924","Argentina",2014,3.66
"925","Argentina",2014,3.15
"926","Argentina",2014,1.89
"927","Argentina",2014,0.99
"928","Argentina",2014,0.93
"929","Armenia",2014,14.97
"930","Armenia",2014,6.12
"931","Armenia",2014,5.35
"932","Armenia",2014,3.58
"933","Armenia",2014,2.37
"934","Armenia",2014,1.38
"935","Armenia",2014,1.3
"936","Armenia",2014,0.88
"937","Armenia",2014,0.58
"938","Armenia",2014,0.48
"939","Armenia",2014,0
"940","Armenia",2014,0
"941","Australia",2014,27.66
"942","Australia",2014,25.23
"943","Australia",2014,23.34
"944","Australia",2014,20.67
"945","Australia",2014,16.89
"946","Australia",2014,8.68
"947","Australia",2014,6.93
"948","Australia",2014,6.7
"949","Australia",2014,6.31
"950","Australia",2014,5.2
"951","Australia",2014,1.06
"952","Australia",2014,0.4
"953","Austria",2014,76.4
"954","Austria",2014,31.1
"955","Austria",2014,25.07
"956","Austria",2014,17.4
"957","Austria",2014,17.36
"958","Austria",2014,15.29
"959","Austria",2014,10.87
"960","Austria",2014,7.29
"961","Austria",2014,5.12
"962","Austria",2014,3.44
"963","Austria",2014,0.48
"964","Austria",2014,0
"965","Bahrain",2014,3.97
"966","Bahrain",2014,1.26
"967","Bahrain",2014,0.9
"968","Bahrain",2014,0.39
"969","Bahrain",2014,0
"970","Bahrain",2014,0
"971","Bahrain",2014,0
"972","Bahrain",2014,0
"973","Bahrain",2014,0
"974","Bahrain",2014,0
"975","Bahrain",2014,0
"976","Bahrain",2014,0
"977","Belarus",2014,72.49
"978","Belarus",2014,43.83
"979","Belarus",2014,42.24
"980","Belarus",2014,38.64
"981","Belarus",2014,22.12
"982","Belarus",2014,11.16
"983","Belarus",2014,6.54
"984","Belarus",2014,5.91
"985","Belarus",2014,5.5
"986","Belarus",2014,2.74
"987","Belarus",2014,1.32
"988","Belarus",2014,0.42
"989","Belgium",2014,48.22
"990","Belgium",2014,33.69
"991","Belgium",2014,30.85
"992","Belgium",2014,23.05
"993","Belgium",2014,15
"994","Belgium",2014,14.27
"995","Belgium",2014,13.51
"996","Belgium",2014,12.58
"997","Belgium",2014,5.93
"998","Belgium",2014,4.13
"999","Belgium",2014,0.62
"1000","Belgium",2014,0
"1001","Belize",2014,29.96
"1002","Belize",2014,25.1
"1003","Belize",2014,13.58
"1004","Belize",2014,5.53
"1005","Belize",2014,5.5
"1006","Belize",2014,5.22
"1007","Belize",2014,3.41
"1008","Belize",2014,2.65
"1009","Belize",2014,0
"1010","Belize",2014,0
"1011","Belize",2014,0
"1012","Belize",2014,0
"1013","Bosnia and Herzegovina",2014,38.45
"1014","Bosnia and Herzegovina",2014,20.92
"1015","Bosnia and Herzegovina",2014,17.96
"1016","Bosnia and Herzegovina",2014,9.87
"1017","Bosnia and Herzegovina",2014,7.52
"1018","Bosnia and Herzegovina",2014,5.05
"1019","Bosnia and Herzegovina",2014,5.02
"1020","Bosnia and Herzegovina",2014,2.19
"1021","Bosnia and Herzegovina",2014,1.28
"1022","Bosnia and Herzegovina",2014,0.8
"1023","Bosnia and Herzegovina",2014,0.44
"1024","Bosnia and Herzegovina",2014,0
"1025","Brazil",2014,16.6
"1026","Brazil",2014,12.28
"1027","Brazil",2014,11.52
"1028","Brazil",2014,11.26
"1029","Brazil",2014,7.71
"1030","Brazil",2014,3.11
"1031","Brazil",2014,2.67
"1032","Brazil",2014,2.61
"1033","Brazil",2014,2.28
"1034","Brazil",2014,2.17
"1035","Brazil",2014,0.52
"1036","Brazil",2014,0.4
"1037","Bulgaria",2014,52.83
"1038","Bulgaria",2014,23.27
"1039","Bulgaria",2014,17.52
"1040","Bulgaria",2014,14.82
"1041","Bulgaria",2014,9.24
"1042","Bulgaria",2014,8.71
"1043","Bulgaria",2014,5.37
"1044","Bulgaria",2014,3.27
"1045","Bulgaria",2014,2.75
"1046","Bulgaria",2014,1.4
"1047","Bulgaria",2014,0.59
"1048","Bulgaria",2014,0
"1049","Chile",2014,33.62
"1050","Chile",2014,22.9
"1051","Chile",2014,22.25
"1052","Chile",2014,20.87
"1053","Chile",2014,16.83
"1054","Chile",2014,5.25
"1055","Chile",2014,4.47
"1056","Chile",2014,4.27
"1057","Chile",2014,3.48
"1058","Chile",2014,1.76
"1059","Chile",2014,0.94
"1060","Chile",2014,0.73
"1061","Colombia",2014,17.07
"1062","Colombia",2014,11.38
"1063","Colombia",2014,10.12
"1064","Colombia",2014,9.96
"1065","Colombia",2014,7.89
"1066","Colombia",2014,3.23
"1067","Colombia",2014,2.05
"1068","Colombia",2014,1.34
"1069","Colombia",2014,1.27
"1070","Colombia",2014,0.9
"1071","Colombia",2014,0.72
"1072","Colombia",2014,0.69
"1073","Costa Rica",2014,14.2
"1074","Costa Rica",2014,12.32
"1075","Costa Rica",2014,12.19
"1076","Costa Rica",2014,10.33
"1077","Costa Rica",2014,8.61
"1078","Costa Rica",2014,3.06
"1079","Costa Rica",2014,3
"1080","Costa Rica",2014,2.26
"1081","Costa Rica",2014,1.75
"1082","Costa Rica",2014,1.47
"1083","Costa Rica",2014,0.85
"1084","Costa Rica",2014,0.81
"1085","Croatia",2014,75.07
"1086","Croatia",2014,40.73
"1087","Croatia",2014,28.65
"1088","Croatia",2014,17.44
"1089","Croatia",2014,14.71
"1090","Croatia",2014,14.62
"1091","Croatia",2014,12.97
"1092","Croatia",2014,8.39
"1093","Croatia",2014,5
"1094","Croatia",2014,3.97
"1095","Croatia",2014,0.49
"1096","Croatia",2014,0
"1097","Cuba",2014,72.91
"1098","Cuba",2014,33.64
"1099","Cuba",2014,21.53
"1100","Cuba",2014,13.13
"1101","Cuba",2014,12.8
"1102","Cuba",2014,10.79
"1103","Cuba",2014,8.14
"1104","Cuba",2014,5.66
"1105","Cuba",2014,2.67
"1106","Cuba",2014,1.64
"1107","Cuba",2014,1.39
"1108","Cuba",2014,0.33
"1109","Cyprus",2014,12.06
"1110","Cyprus",2014,11.67
"1111","Cyprus",2014,8.46
"1112","Cyprus",2014,5.74
"1113","Cyprus",2014,5.53
"1114","Cyprus",2014,5.07
"1115","Cyprus",2014,4.47
"1116","Cyprus",2014,3.28
"1117","Cyprus",2014,0.82
"1118","Cyprus",2014,0
"1119","Cyprus",2014,0
"1120","Cyprus",2014,0
"1121","Czech Republic",2014,47.79
"1122","Czech Republic",2014,30.39
"1123","Czech Republic",2014,29.55
"1124","Czech Republic",2014,20.87
"1125","Czech Republic",2014,14.85
"1126","Czech Republic",2014,11.64
"1127","Czech Republic",2014,7.89
"1128","Czech Republic",2014,6.23
"1129","Czech Republic",2014,3.65
"1130","Czech Republic",2014,2.04
"1131","Czech Republic",2014,0.2
"1132","Czech Republic",2014,0.19
"1133","Denmark",2014,35.43
"1134","Denmark",2014,24.03
"1135","Denmark",2014,22.7
"1136","Denmark",2014,14.46
"1137","Denmark",2014,12.89
"1138","Denmark",2014,8.37
"1139","Denmark",2014,7.62
"1140","Denmark",2014,7.5
"1141","Denmark",2014,2.15
"1142","Denmark",2014,1.98
"1143","Denmark",2014,0.31
"1144","Denmark",2014,0.29
"1145","Ecuador",2014,13.55
"1146","Ecuador",2014,11.05
"1147","Ecuador",2014,9.67
"1148","Ecuador",2014,8.87
"1149","Ecuador",2014,8.53
"1150","Ecuador",2014,5.34
"1151","Ecuador",2014,2.61
"1152","Ecuador",2014,1.79
"1153","Ecuador",2014,1.78
"1154","Ecuador",2014,1.2
"1155","Ecuador",2014,1.2
"1156","Ecuador",2014,0.43
"1157","El Salvador",2014,21.59
"1158","El Salvador",2014,18.55
"1159","El Salvador",2014,14.49
"1160","El Salvador",2014,14.25
"1161","El Salvador",2014,8.03
"1162","El Salvador",2014,7.84
"1163","El Salvador",2014,5.05
"1164","El Salvador",2014,4.79
"1165","El Salvador",2014,3.56
"1166","El Salvador",2014,2.7
"1167","El Salvador",2014,0.67
"1168","El Salvador",2014,0.32
"1169","Estonia",2014,78.17
"1170","Estonia",2014,40.02
"1171","Estonia",2014,39.81
"1172","Estonia",2014,32.08
"1173","Estonia",2014,25.84
"1174","Estonia",2014,15.31
"1175","Estonia",2014,8.88
"1176","Estonia",2014,8.68
"1177","Estonia",2014,5.81
"1178","Estonia",2014,2.86
"1179","Estonia",2014,1.45
"1180","Estonia",2014,0
"1181","Finland",2014,34.69
"1182","Finland",2014,30.89
"1183","Finland",2014,29.2
"1184","Finland",2014,23.98
"1185","Finland",2014,18.94
"1186","Finland",2014,10.99
"1187","Finland",2014,8.73
"1188","Finland",2014,8.43
"1189","Finland",2014,6.9
"1190","Finland",2014,3.74
"1191","Finland",2014,0.34
"1192","Finland",2014,0.33
"1193","France",2014,59
"1194","France",2014,30.1
"1195","France",2014,27.42
"1196","France",2014,17.54
"1197","France",2014,11.53
"1198","France",2014,10.19
"1199","France",2014,9.04
"1200","France",2014,7.34
"1201","France",2014,4.27
"1202","France",2014,2.48
"1203","France",2014,0.34
"1204","France",2014,0.31
"1205","Georgia",2014,23.76
"1206","Georgia",2014,19.4
"1207","Georgia",2014,10.79
"1208","Georgia",2014,4.59
"1209","Georgia",2014,4.54
"1210","Georgia",2014,4.51
"1211","Georgia",2014,2.94
"1212","Georgia",2014,1.99
"1213","Georgia",2014,1.05
"1214","Georgia",2014,0.92
"1215","Georgia",2014,0
"1216","Georgia",2014,0
"1217","Germany",2014,48.73
"1218","Germany",2014,25.75
"1219","Germany",2014,20.45
"1220","Germany",2014,14.48
"1221","Germany",2014,12.06
"1222","Germany",2014,8.92
"1223","Germany",2014,8.54
"1224","Germany",2014,6.83
"1225","Germany",2014,3.64
"1226","Germany",2014,2.87
"1227","Germany",2014,0.54
"1228","Germany",2014,0.23
"1229","Greece",2014,14.57
"1230","Greece",2014,12.44
"1231","Greece",2014,10.55
"1232","Greece",2014,5.98
"1233","Greece",2014,4.89
"1234","Greece",2014,2.96
"1235","Greece",2014,2.66
"1236","Greece",2014,2.58
"1237","Greece",2014,1.74
"1238","Greece",2014,1.27
"1239","Greece",2014,0.18
"1240","Greece",2014,0
"1241","Grenada",2014,0
"1242","Grenada",2014,0
"1243","Grenada",2014,0
"1244","Grenada",2014,0
"1245","Grenada",2014,0
"1246","Grenada",2014,0
"1247","Grenada",2014,0
"1248","Grenada",2014,0
"1249","Grenada",2014,0
"1250","Grenada",2014,0
"1251","Grenada",2014,0
"1252","Grenada",2014,0
"1253","Guatemala",2014,8.14
"1254","Guatemala",2014,7.49
"1255","Guatemala",2014,7.08
"1256","Guatemala",2014,6.77
"1257","Guatemala",2014,5.36
"1258","Guatemala",2014,5.07
"1259","Guatemala",2014,2.5
"1260","Guatemala",2014,1.27
"1261","Guatemala",2014,1.22
"1262","Guatemala",2014,0.68
"1263","Guatemala",2014,0.3
"1264","Guatemala",2014,0
"1265","Hungary",2014,75.28
"1266","Hungary",2014,56.42
"1267","Hungary",2014,34.81
"1268","Hungary",2014,20.06
"1269","Hungary",2014,15.92
"1270","Hungary",2014,13.54
"1271","Hungary",2014,12.09
"1272","Hungary",2014,10.68
"1273","Hungary",2014,3.69
"1274","Hungary",2014,1.42
"1275","Hungary",2014,0.4
"1276","Hungary",2014,0
"1277","Iceland",2014,58.89
"1278","Iceland",2014,37.96
"1279","Iceland",2014,25.78
"1280","Iceland",2014,16.54
"1281","Iceland",2014,16.38
"1282","Iceland",2014,9.38
"1283","Iceland",2014,9.06
"1284","Iceland",2014,8.81
"1285","Iceland",2014,8.7
"1286","Iceland",2014,6.46
"1287","Iceland",2014,0
"1288","Iceland",2014,0
"1289","Ireland",2014,24.41
"1290","Ireland",2014,23.67
"1291","Ireland",2014,23.54
"1292","Ireland",2014,19.21
"1293","Ireland",2014,7.75
"1294","Ireland",2014,5.75
"1295","Ireland",2014,5.66
"1296","Ireland",2014,4.21
"1297","Ireland",2014,3.47
"1298","Ireland",2014,1.41
"1299","Ireland",2014,0.6
"1300","Ireland",2014,0
"1301","Israel",2014,19.4
"1302","Israel",2014,13.51
"1303","Israel",2014,9.36
"1304","Israel",2014,7.07
"1305","Israel",2014,5.52
"1306","Israel",2014,4.65
"1307","Israel",2014,3.72
"1308","Israel",2014,3.05
"1309","Israel",2014,2.26
"1310","Israel",2014,1.65
"1311","Israel",2014,0.93
"1312","Israel",2014,0.14
"1313","Italy",2014,26.11
"1314","Italy",2014,14.05
"1315","Italy",2014,12.08
"1316","Italy",2014,8.59
"1317","Italy",2014,5.54
"1318","Italy",2014,3.93
"1319","Italy",2014,3.91
"1320","Italy",2014,3.73
"1321","Italy",2014,2.18
"1322","Italy",2014,1.59
"1323","Italy",2014,0.25
"1324","Italy",2014,0.17
"1325","Japan",2014,36.93
"1326","Japan",2014,33.78
"1327","Japan",2014,32.88
"1328","Japan",2014,30.41
"1329","Japan",2014,19.31
"1330","Japan",2014,16.26
"1331","Japan",2014,14.53
"1332","Japan",2014,12.72
"1333","Japan",2014,12.09
"1334","Japan",2014,7.44
"1335","Japan",2014,1.22
"1336","Japan",2014,0.64
"1337","Kazakhstan",2014,51.13
"1338","Kazakhstan",2014,47.11
"1339","Kazakhstan",2014,45.62
"1340","Kazakhstan",2014,37.65
"1341","Kazakhstan",2014,25.85
"1342","Kazakhstan",2014,14.44
"1343","Kazakhstan",2014,9.82
"1344","Kazakhstan",2014,8.45
"1345","Kazakhstan",2014,7.42
"1346","Kazakhstan",2014,5.46
"1347","Kazakhstan",2014,2.76
"1348","Kazakhstan",2014,1.38
"1349","Kuwait",2014,3.31
"1350","Kuwait",2014,2.59
"1351","Kuwait",2014,2.19
"1352","Kuwait",2014,2.02
"1353","Kuwait",2014,1.91
"1354","Kuwait",2014,1.76
"1355","Kuwait",2014,1.06
"1356","Kuwait",2014,1.02
"1357","Kuwait",2014,0
"1358","Kuwait",2014,0
"1359","Kuwait",2014,0
"1360","Kuwait",2014,0
"1361","Kyrgyzstan",2014,23.12
"1362","Kyrgyzstan",2014,18.78
"1363","Kyrgyzstan",2014,16.3
"1364","Kyrgyzstan",2014,14.76
"1365","Kyrgyzstan",2014,10.76
"1366","Kyrgyzstan",2014,5.65
"1367","Kyrgyzstan",2014,5.28
"1368","Kyrgyzstan",2014,4.48
"1369","Kyrgyzstan",2014,4.38
"1370","Kyrgyzstan",2014,3.86
"1371","Kyrgyzstan",2014,2.91
"1372","Kyrgyzstan",2014,1.51
"1373","Latvia",2014,58.26
"1374","Latvia",2014,49.09
"1375","Latvia",2014,42.39
"1376","Latvia",2014,31.3
"1377","Latvia",2014,27.49
"1378","Latvia",2014,14.47
"1379","Latvia",2014,7.29
"1380","Latvia",2014,7.27
"1381","Latvia",2014,5.64
"1382","Latvia",2014,5.61
"1383","Latvia",2014,0
"1384","Latvia",2014,0
"1385","Lithuania",2014,91.41
"1386","Lithuania",2014,77.88
"1387","Lithuania",2014,75.66
"1388","Lithuania",2014,49.66
"1389","Lithuania",2014,44.56
"1390","Lithuania",2014,23.75
"1391","Lithuania",2014,12.27
"1392","Lithuania",2014,9.97
"1393","Lithuania",2014,6.44
"1394","Lithuania",2014,6.04
"1395","Lithuania",2014,2.22
"1396","Lithuania",2014,1.41
"1397","Luxembourg",2014,34.42
"1398","Luxembourg",2014,27.5
"1399","Luxembourg",2014,22.67
"1400","Luxembourg",2014,16.89
"1401","Luxembourg",2014,13.23
"1402","Luxembourg",2014,9.57
"1403","Luxembourg",2014,6.15
"1404","Luxembourg",2014,5.84
"1405","Luxembourg",2014,4.89
"1406","Luxembourg",2014,3.57
"1407","Luxembourg",2014,3.15
"1408","Luxembourg",2014,0
"1409","Malta",2014,40.54
"1410","Malta",2014,22.77
"1411","Malta",2014,9.66
"1412","Malta",2014,7.07
"1413","Malta",2014,6.14
"1414","Malta",2014,5.08
"1415","Malta",2014,3.82
"1416","Malta",2014,3.33
"1417","Malta",2014,1.85
"1418","Malta",2014,1.82
"1419","Malta",2014,0
"1420","Malta",2014,0
"1421","Mauritius",2014,26.67
"1422","Mauritius",2014,24.91
"1423","Mauritius",2014,22.88
"1424","Mauritius",2014,7.97
"1425","Mauritius",2014,7.92
"1426","Mauritius",2014,6.67
"1427","Mauritius",2014,6.01
"1428","Mauritius",2014,3.97
"1429","Mauritius",2014,3.49
"1430","Mauritius",2014,3.18
"1431","Mauritius",2014,1.78
"1432","Mauritius",2014,0
"1433","Mexico",2014,12.86
"1434","Mexico",2014,11.5
"1435","Mexico",2014,11.27
"1436","Mexico",2014,10.54
"1437","Mexico",2014,9.83
"1438","Mexico",2014,3.69
"1439","Mexico",2014,2.72
"1440","Mexico",2014,2.14
"1441","Mexico",2014,1.35
"1442","Mexico",2014,1.09
"1443","Mexico",2014,0.96
"1444","Mexico",2014,0.43
"1445","Netherlands",2014,23.35
"1446","Netherlands",2014,20.68
"1447","Netherlands",2014,19.98
"1448","Netherlands",2014,11.42
"1449","Netherlands",2014,10.24
"1450","Netherlands",2014,9.52
"1451","Netherlands",2014,8.2
"1452","Netherlands",2014,7.75
"1453","Netherlands",2014,5.32
"1454","Netherlands",2014,4.76
"1455","Netherlands",2014,0.1
"1456","Netherlands",2014,0.1
"1457","Nicaragua",2014,13.89
"1458","Nicaragua",2014,12.08
"1459","Nicaragua",2014,11.4
"1460","Nicaragua",2014,10.58
"1461","Nicaragua",2014,7.41
"1462","Nicaragua",2014,5.29
"1463","Nicaragua",2014,2.99
"1464","Nicaragua",2014,2.74
"1465","Nicaragua",2014,2.07
"1466","Nicaragua",2014,2.02
"1467","Nicaragua",2014,0.48
"1468","Nicaragua",2014,0.45
"1469","Norway",2014,23.06
"1470","Norway",2014,20.65
"1471","Norway",2014,20.08
"1472","Norway",2014,20.06
"1473","Norway",2014,11.04
"1474","Norway",2014,9.56
"1475","Norway",2014,7.4
"1476","Norway",2014,5.92
"1477","Norway",2014,5.23
"1478","Norway",2014,3.27
"1479","Norway",2014,0.63
"1480","Norway",2014,0.33
"1481","Oman",2014,0.78
"1482","Oman",2014,0.44
"1483","Oman",2014,0.29
"1484","Oman",2014,0
"1485","Oman",2014,0
"1486","Oman",2014,0
"1487","Oman",2014,0
"1488","Oman",2014,0
"1489","Oman",2014,0
"1490","Oman",2014,0
"1491","Oman",2014,0
"1492","Oman",2014,0
"1493","Panama",2014,14.85
"1494","Panama",2014,11.05
"1495","Panama",2014,8.89
"1496","Panama",2014,8.03
"1497","Panama",2014,5
"1498","Panama",2014,1.64
"1499","Panama",2014,1.55
"1500","Panama",2014,1.54
"1501","Panama",2014,1.37
"1502","Panama",2014,1.34
"1503","Panama",2014,0.43
"1504","Panama",2014,0.29
"1505","Paraguay",2014,15.33
"1506","Paraguay",2014,10.97
"1507","Paraguay",2014,9.04
"1508","Paraguay",2014,8.42
"1509","Paraguay",2014,7.69
"1510","Paraguay",2014,6.13
"1511","Paraguay",2014,4.22
"1512","Paraguay",2014,3.67
"1513","Paraguay",2014,3.36
"1514","Paraguay",2014,1.84
"1515","Paraguay",2014,1.48
"1516","Paraguay",2014,0
"1517","Poland",2014,40.52
"1518","Poland",2014,37.69
"1519","Poland",2014,30.17
"1520","Poland",2014,24.75
"1521","Poland",2014,22.35
"1522","Poland",2014,6.68
"1523","Poland",2014,5.11
"1524","Poland",2014,4.47
"1525","Poland",2014,3.15
"1526","Poland",2014,2.72
"1527","Poland",2014,0.47
"1528","Poland",2014,0.22
"1529","Portugal",2014,62.59
"1530","Portugal",2014,26.11
"1531","Portugal",2014,19.97
"1532","Portugal",2014,10.57
"1533","Portugal",2014,10.52
"1534","Portugal",2014,8.11
"1535","Portugal",2014,5.89
"1536","Portugal",2014,4.98
"1537","Portugal",2014,3.29
"1538","Portugal",2014,1.47
"1539","Portugal",2014,0.39
"1540","Portugal",2014,0
"1541","Puerto Rico",2014,24.24
"1542","Puerto Rico",2014,16.71
"1543","Puerto Rico",2014,12.16
"1544","Puerto Rico",2014,7.67
"1545","Puerto Rico",2014,7.03
"1546","Puerto Rico",2014,2.92
"1547","Puerto Rico",2014,2.63
"1548","Puerto Rico",2014,1.51
"1549","Puerto Rico",2014,0.78
"1550","Puerto Rico",2014,0.73
"1551","Puerto Rico",2014,0.71
"1552","Puerto Rico",2014,0
"1553","Qatar",2014,4.45
"1554","Qatar",2014,4.18
"1555","Qatar",2014,3.65
"1556","Qatar",2014,2.5
"1557","Qatar",2014,2.39
"1558","Qatar",2014,1.17
"1559","Qatar",2014,0.65
"1560","Qatar",2014,0
"1561","Qatar",2014,0
"1562","Qatar",2014,0
"1563","Qatar",2014,0
"1564","Qatar",2014,0
"1565","Republic of Korea",2014,124.45
"1566","Republic of Korea",2014,61.25
"1567","Republic of Korea",2014,47.33
"1568","Republic of Korea",2014,44.31
"1569","Republic of Korea",2014,30.93
"1570","Republic of Korea",2014,18.58
"1571","Republic of Korea",2014,18.58
"1572","Republic of Korea",2014,17.98
"1573","Republic of Korea",2014,12.62
"1574","Republic of Korea",2014,8.01
"1575","Republic of Korea",2014,0.84
"1576","Republic of Korea",2014,0.45
"1577","Romania",2014,31.25
"1578","Romania",2014,30.05
"1579","Romania",2014,24.16
"1580","Romania",2014,16.07
"1581","Romania",2014,10.79
"1582","Romania",2014,5.94
"1583","Romania",2014,5.59
"1584","Romania",2014,3.24
"1585","Romania",2014,1.35
"1586","Romania",2014,1.29
"1587","Romania",2014,1.01
"1588","Romania",2014,0.29
"1589","Russian Federation",2014,67.97
"1590","Russian Federation",2014,43.76
"1591","Russian Federation",2014,41.6
"1592","Russian Federation",2014,38.12
"1593","Russian Federation",2014,25.94
"1594","Russian Federation",2014,16.03
"1595","Russian Federation",2014,6.31
"1596","Russian Federation",2014,6.06
"1597","Russian Federation",2014,6.03
"1598","Russian Federation",2014,5.46
"1599","Russian Federation",2014,1.31
"1600","Russian Federation",2014,0.63
"1601","Saint Lucia",2014,26.23
"1602","Saint Lucia",2014,22.26
"1603","Saint Lucia",2014,16.62
"1604","Saint Lucia",2014,14.12
"1605","Saint Lucia",2014,6.18
"1606","Saint Lucia",2014,6.15
"1607","Saint Lucia",2014,0
"1608","Saint Lucia",2014,0
"1609","Saint Lucia",2014,0
"1610","Saint Lucia",2014,0
"1611","Saint Lucia",2014,0
"1612","Saint Lucia",2014,0
"1613","Saint Vincent and Grenadines",2014,69.44
"1614","Saint Vincent and Grenadines",2014,11.34
"1615","Saint Vincent and Grenadines",2014,0
"1616","Saint Vincent and Grenadines",2014,0
"1617","Saint Vincent and Grenadines",2014,0
"1618","Saint Vincent and Grenadines",2014,0
"1619","Saint Vincent and Grenadines",2014,0
"1620","Saint Vincent and Grenadines",2014,0
"1621","Saint Vincent and Grenadines",2014,0
"1622","Saint Vincent and Grenadines",2014,0
"1623","Saint Vincent and Grenadines",2014,0
"1624","Saint Vincent and Grenadines",2014,0
